Ticker,Price
BUFQ,29.6085
PGNN,8.75
FPLF,0.0001
RAYE,25.96
NEPTF,0.018
GNL/PB,20.26
BDC,95.19
AMPS,4.345
ISRG,420.69
TR,30.32
BEDZ,29.2084
UAPR,29.4854
TKHVY,91.55
MRES,0.0069
ENTBF,0.042
CUEN,0.255
SVRZF,16.35
ARGX,465.63
HOFV,2.985
TORM,1.61
FMCKM,4.15
LABU,135.03
AWRE,1.98
AVLNF,0.046
HYEG,0.013
JFAIF,12.95
FDMT,16.555
TSDD,8.595
IGI,17.29
ZKIN,0.567
EMUSF,0.0755
KCLI,37
CGMS,27.35
ATHOF,3.88
BTLCY,5.312
PRVCF,0.0147
NBMFF,0.0601
PSIL,1.069
MPIR,0.16
BUDFF,61.96
NDP,36.09
PPH,92.23
EGTK,0.0001
HMNTY,33.325
PWUP,11.25
SOBKY,12.755
LGRDY,20.445
CGBDL,25.66
NHHHF,0.0334
PT,1.07
CMXC,0.03
DKLRF,0.02396
VGGOF,0.025
SMMNY,29.79
RLYGF,0.1741
MPAA,6.28
PYBX,0.0158
USAI,34.355
EEMA,73.97
TUWLF,0.3868
OCCI,7.49
MRLLF,0.0179
KOLD,68.285
GMTLF,0.4207
DFEV,27.8037
CMPS,7.435
RWO,44.4
TTE,69.69
CREQF,0.036
FCN,227.5652
CUYTY,12.68
AHKSY,13.5
MGYR,11.9912
IXUS,69.32
RRTS,1.26
RBC,296.04
ASRE,0.1444
PMAH,1e-06
SICNF,0.035
TWODF,2
CFFI,51.88
PEMIF,0.23
ALBBY,8.34
BRACU,11.95
BRGO,0.0001
HLGE,31.0821
NCMI,5.15
DLAKY,6.48
IBIJ,25.6
KTRIF,0.0571
MCKRF,0.039
LFDJF,36.275
DSCR,1e-06
MIND,4.8
CGDG,29.27
PRYMY,33.29
ALBHF,0.39
HMDPF,76.51
OPEN,2.705
GPAGF,20
EOG,133.72
VVIVF,0.04
CPMV,0.65
KSHTY,1.18
BKIE,76.018
KRBN,31.566
NEON,3
DISPF,402.54
LQDI,26.18
NWINF,0.785
BAYRY,7.33
QCRH,69.83
PGCMF,0.3855
IBHD,23.185
NXTV,27.47
IFIN,11.67
GMTNF,0.02405
IAGG,50.485
XHYF,37.2403
AXIL,7.108
EVOK,0.57
TRTN/PA,26.11
SKHHY,18.285
BALT,30.23
CNLTL,31.22
SSGGF,33.32
NMZ,10.725
DEMZ,34.84
EGRNF,0.015
MYTE,4.1668
CSUI,0.0142
ASAN,14.8
PSMD,28.0364
NBTX,5.42
CLSK,17.415
FBZ,10.96
CRUCF,0.04
ADIV,14.7524
PTRRY,8.585
SAENF,0.033
WOPEF,19.6
EEMS,61.905
VTEX,6.65
XES,97.4
ETEK,0.0003
GIL,39.64
DUBS,30.96
EPHE,25.32
LAUR,15.4
ECIA,0.34
NGL/PB,24.25
PKE,14.13
AMEUF,11.431082
QUISF,0.2212
SOXL,49.8801
OPTZ,27.49
QUAD,6.45
VEU,60.225
ACDSF,1.98
XCOR,66.28
BIOYF,7.36
SAP,196.94
TGRO,1e-06
GGGSY,11.26
ELMGF,0.14912
TROO,3.3001
HRTG,7.7
GRPRF,1.5
SRCE,61.37
GARWF,0.0306
AWKNF,0.06948
BEBE,2.12
SIREF,0.0369
GVP,3.41
TOWN,31.84
DNOW,14.36
SUMCF,17.58
EPI,49.87
ACUR,0.02
IEDI,48.9232
CCFLU,0.01
SJW,60.725
CIBH,18.5
RUSMF,28.43
MSUXF,17.4
HAON,1e-06
NBSD,50.51
QVMM,28.4406
CLOD,27.22
BKNIY,9
CPXWF,29.91
AAPX,33.1563
HREEF,0.0005
NTPIF,3.95
ATMV,11.075
NEE/PN,24.87
FMHS,0.18
SVV,12.32
CCSI,20.48
QMCQF,0.0575
EKG,16.28
CIZN,7.84
RIET,10.9405
CSIOY,78.7635
NMTLF,0.023562
MOTO,45.1796
STRH,0.0095
KGFHF,3.54
AOS,90.57
SIVPQ,0.1
MSBB,13.45
ASB,23.52
JRNY,24.7684
HSAI,4.505
BABAF,9.672
BAFN,13.25
JPSWY,13.78
CTSH,76.76
EXFY,2.125
PKBK,19.42
ZHCLF,0.08
AAXJ,72.95
MDLZ,68.04
BYND,6.445
VPC,23.11
OWCP,1e-06
SPXX,16.49
NVRO,9.81
IUSV,92.385
SSEBF,0.0068
DWUS,47.05
VYGR,8.59
BKH,59.56
AMTX,3.72
GD,294.12
FNA,8.15
ASAI,9.5173
RAIFY,4.33
NTSGF,1.64
RNDOF,5.5
OILK,47.9201
CZMWF,67.88
EXCOF,5.58
MXI,87.874
BUKS,0.851
FJTSY,16.76
AEO,20.075
SMBC,50.62
VRNS,48.2
KAMRF,0.0035
ELRE,0.92
TRUG,1.07
SVLT,0.00467
BML/PG,22.6386
SYIEF,121.612064
ARCM,100.43
MNDY,225.57
ARCB,121.3
GRNB,23.87
HESM,38.515
DHCNI,14.1547
PENMF,0.07
ENNPF,15.63
CMGO,0.0014
MSOX,3.1001
RDFEF,0.015
DYCQU,10.37
IBIC,25.23
NDEV,0.02
GJST,0.0033
RPHM,1.5
FCSH,24.0612
IWC,127.6243
PAXH,0.057
ITGR,123.97
FZMD,0.045
GLD,227.96
USB/PH,21.95
ALGS,0.50185
IONM,4.3
AMRN,0.797734
HELE,61.855
KSA,42.295
KURE,13.725
XJUN,37.14
LVRO,5.32
IBRX,6.0299
AMIGF,33.725
SEA,17.06
REED,1.273
TRNO,66.54
DOX,84.84
FUNC,24.04
VUG,372.5101
ARLTF,3.466
JAMF,18.915
NVG,12.3522
BKMP,1e-06
FLJP,29.905
RSHO,36.26
MGRM,2.125
SMCP,33.37
LGF.B,8.56
AIP,8.49
BZWHF,24.07
WPM,61.22
DPCS,11.31
CAMNF,0.298
RELY,13.48
JPHLF,10.36
VTGN,3.7501
SLDX,0.0457
FKU,40.14
TPC,23.57
DBMF,29.8008
CHWY,27.08
WPRT,6.38
VFRM,0.018
JFIL,0.0351
LGCL,2.51
FYLD,27.15
AOK,37.4611
ASBRF,33.59
JANP,27.6062
BDVB,0.08
RS,311.83
ARCNF,0.0001
CPLS,35.5552
RILYT,17.68
TECTP,10.3401
KDLY,2.35
EMSG,26.44
ATMC,11.07
LRCX,945.88
SAMG,17.235
FMX,118.355
SCPH,4.71
GSRCF,0.0597
APTPF,1.37
NJDCY,11.0545
JCTR,75.09
NRVTF,0.1899
PBHG,1e-06
DXR,9.2001
ESGV,98.475
UPST,30.18
HSTC,1.05
FSCR,7.01
NYMXF,0.161
SWQGF,322
AGCZ,0.0004
CBIH,0.00085
NR,8.11
SWI,11.66
MNBEF,23.29
IYJ,125.6299
ARYD,11.57
KOPN,1.2601
PPSI,4.515
ARLO,16.99
SILJ,12.71
FTSM,59.82
AGNCL,24.22
CODYY,17.105
EPR,44.75
VBIX,0.15
MAMA,8.095
GLCO,1e-06
IJT,138.65
BRDCY,19.88
CYFRF,0.12
PPRQF,10.1185
MER/PK,25.51
STC,71.615
HRNNF,29.79
WACMY,5.23
TRONU,12
SGIOF,42.07
FLEW,64
BFAC.U,11.03
PMDRF,0.1297
ZALT,28.56
ERVFF,0.0512
TOUS,28.19
GORO,0.4995
BXPHF,0.246
MDCE,0.0027
ALTG,10.95
NWIFF,0.0035
SFUNY,6
CHCI,6.5
IBAT,24.74
ERLFF,1.0958
INMU,23.75
GNE,16.73
DTEGF,26.24
RPMT,1.07
BNSOF,1.24
RITM/PC,24.025
PSEC/PA,16.74
CINF,127.665
LSDAF,108.5728
FQVLF,12.19
WWR,0.5501
AOR,57.1
RDGMF,0.11595
BSSX,26.14
GUROF,1.605
SQLV,41.9
SACH,2.965
BHFAM,16.54
LKNCY,19.65
IJH,61.41
SHFS,0.68
PWB,93.9
NWS,28.85
GEMZ,0.03
AMRC,33.03
FRLAU,11.2
REMRF,0.4918
CCSB,20.37
TGOPF,39.3
NPAB,13.5
COSG,0.0002
CEFD,19.85
NAD,11.795
AMIH,0.0001
PJXRF,0.2095
ROL,49.38
VSLU,34.56
INSSF,0.129
CMBT,16.19
CXXMF,0.0282
ERDCF,0.315
IIM,12.36
EFRA,32.2
ELUXY,16.99
REZZF,0.0201
QFLR,27.54
ROE,30.09
HPCO,0.8
BBBI,50.6202
PFGC,66.02
RSSFF,0.0701
PLX,1.11
RFG,49.915
AUGW,28.015
AUTLF,1.75
ONOF,34.72
EVTK,1
WTO,0.96
FLTCF,0.9094
SMPNY,11.0244
VNGGF,67.64
MCSE,14.87
TGLDF,0.2675
AEVA,3.4001
OMVKY,10.725
DLNG/PB,26.03
HHDS,0.038104
AURA,9.035
FTXR,33.2107
MVT,10.97
FWFW,0.15
RSVR,8.06
MLGCF,0.1858
WFSTF,0.3397
HESAF,2255.2999
USPS,0.0031
CALT,39.0154
CMI,301.12
GENGF,0.5426
DRSHF,1.23
FINS,12.535
PTON,3.895
GAMCU,11.72
THM,0.5004
BLDV,0.0001
RKUNF,5.484
VPLS,77.13
ICLK,1.56
CNCOF,0.029
BTLLF,0.6322
CRVO,18.01
IRCUF,6.33
WKME,13.935
DTCK,1.21
DURYY,4.47
TAKOF,0.13
BIS,14.51
GFTRF,0.002465
IAE,6.42
AVTXF,2.52
BLFS,21.89
ITAN,29.259
SALRF,50.15
IOCT,29.88
VET,11.25
GKIN,0.0037
GLOH,0.001
GTMLF,0.05
J,151.74
TPCS,3.5
APHP,0.215
VOYA,73.815
PSIX,12.33
SMFNF,68.296
NEGG,1.02
TSPA,34.805
GNT,5.6101
SNYYF,0.61685
BUZZ,22.1183
DTEAF,0.148
CSOC,0.009525
GMPXF,5.8
MOMT,1e-06
ALVLF,0.0443
INFN,5.975
SPMYY,9
HYT,9.7599
TTCIF,35.81
RANI,3.61
ILAL,0.0583
SAMHF,7.04
INDB,58.26
RMGGY,4.26
MTC,0.3605
AVVH,0.0014
UA,6.68
FLDZ,26.4433
ALTI,5
PLMI,9.935
PFFL,9.7802
HOUR,1.0005
WCUFF,0.1025
AFSIB,13.4
RUSHA,49.52
IAFNF,63.26
UGI,25.0315
STKH,3.5
MVNC,0.033
IVCTF,0.056
YRBAF,0.0002
FLL,5.425
LII,548.34
VSST,0.0037
SGD,0.376
IBMO,25.385
SWIM,3.35
DEFTF,1.56
WIA,8.13
MEDP,423.855
NANR,56.93
EBKOF,49.64
IAALF,0.0458
CHUEF,12.4
KCCFF,0.11
DTLAP,0.11
GWSO,1.02
TTT,69.01
MKC.V,75
NICK,6.6
HZNOF,3.9175
MSSA,11.34
LFVN,6.34
BLHEY,17.38
BAMB,26.055
HAWPF,7.5
CDE,6.3
DGZ,8.6973
SOHU,14.26
UEPCO,88.76
TSYHF,1.428
JGLDF,0.04785
TLSS,0.0001
FDCF,34.7301
MRSK,32.44
TASK,16.26
QLVD,27.1917
HGLD,0.0111
NJUL,59.4301
CMDT,26.71
ORAN,11
JAZZ,108.92
AHT,1.0793
DAAT,0.01
COOP,88.85
DRRSF,0.165
AIOT,5.08
ROKU,64.28
LSRCF,208.58
NILTF,0.03475
IJJP,0.0008
PSL,98.19
HQL,15.28
PRHB,1e-06
MSFL,26.2976
NAN,11.34
WDGNF,0.013
SRCO,0.15
RPV,88.99
AQST,3.1623
TT,328.99
BLUVF,9
EOD,4.96
BDX,234.99
SYRS,6.5952
PFEB,35.36
AGIH,24.695
UBS,30.91
INVRF,0.0365
XNYIF,0.5113
TMASF,0.17
TRRI,0.101
IONI,0.67
ONEXF,71.89
TALN,0.0465
VINZF,0.1508
AVO,11.052
ADBRF,0.7
ADYEY,12.48
FMCCO,7.5
PPI,15.46
RR,1.225
CSQ,17.02
SSLY,46.8851
KEQU,51.25
YOLO,3.5001
TGHLF,0.7
DPMAY,224.91
DTGI,0.02
NSYS,14.61
MALRY,37.5
FHGDF,0.06
ELVAF,0.95
PCG/PA,23.7101
EHI,7.09
CYJBY,40
QGSI,0.00859
CMCSA,41.115
BTTC,0.06
MLYS,13.83
FDD,12.19
MNOV,1.4
SUM,39.5
RSRBF,1.99
DCOMP,17.67
UNSS,0.0001
PSDMF,0.435
MRAAF,23.68
BSX,76.46
ASCB,11.24
ASTH,51.35
BSJU,25.87
GJO,25.35
RIINF,0.0431
HE,13.305
BRDSQ,0.0275
TBUX,49.615
PSBD,16.5512
MURA,3.46
PILBF,1.99
SEIM,33.185
AGI,17.22
LGCXF,0.0505
XC,32.87
XSHLF,0.0303
MBSD,20.52
CSEC,1e-06
ABNY,20.44
MSEZ,0.05
OCPNF,16.53
NKOSF,0.0784
FMOO,62.7
LKREF,4.273
RSKD,6.375
HOTH,0.95
CPTN,2.6464
GOLXF,0.0303
COGNY,0.3799
LXP,10.22
PRFT,75.05
GNNDY,77.2
GLUC,0.37
UPC,3.96
PEB/PH,17.7199
LC,10.61
DVYE,27.3
ICOA,1e-06
CTNR,6.3
GMOYF,16.12
NRDY,1.775
CNER,0.013
XFLX,24.7955
SNMYF,11.245
IJR,116.31
IIF,27.494
XHB,114.62
MVFG,26.88
PGEN,1.685
EVGUF,0.02
MWWC,0.0002
CTXDF,0.1005
AVY,223.235
AXRX,0.002
STOK,13.65
ORI,32.69
TOTDY,26.66
TLF,4.3789
PGID,0.0988
MRCR,1.99
TPTW,0.0004
FNBT,25.6
CRVH,0.0004
ICCM,0.76
LYTS,15.83
SOND,3.4
FRST,12.66
GPC,143.4
CRAI,180.835
BBBXF,0.076
HDSN,9.0499
NBCT,27.9769
PSTR,26.66
GLAC,10.32
LYOPF,8.76
RSVHS,4.25
MPX,10.54
SOPH,4.73
BYFC,4.93
TSI,4.85
EB,5.7511
EGOXF,0.002
VAPR,0.0077
CNGLU,10.92
FLYX,4.21
RZV,109.5432
AGM/PD,23.25
BCUCY,48.43
VRVR,0.3
GCWOF,9
HELKF,78.25
RTPPF,64.08
FTSL,46.21
ATRA,11.16
RGC,3.21
CGV,13.21
BNEFF,3.67
MPSYF,73.27
VNTA,0.0023
BDNNY,64.848
LEHNQ,1e-06
DROR,0.0089
RHCGF,2.36
MRRTY,2.07
VOC,5.35
HWAIF,1.53
COLDF,0.29
PTVLF,19.69
IGA,9.17
HYBL,28.34
SONVF,307.495
MRZLF,0.2842
OND,29.12
HCBN,25
BUSA,31.41
GGBXF,1e-06
BJUL,42.37
SLRK,9
TPG,47.63
KORU,8.41
EWK,19.44
CART,35.81
EPIAF,20.822
TC,1.5501
MEXGF,0.07862
AERS,0.0024
RGLS,1.69
DFAS,64.5893
EG,405.17
GO,21.49
LMB,61.12
HYBB,46.42
KDDIF,28.9
AMJT,1.7
CCEL,7.03
GSFD,0.098
XTLB,2.55
EAXR,1.4172
GLYC,0.3007
SCPXD,3.01
DVLP,1e-06
LTGHY,2.756
ARSC,0.0001
RVPH,1.17
JSDA,0.44
RDVY,58.1257
ITT,139.16
NUHY,21.23
TREP,0.036
RVLCF,0.46
SFLR,31.57
CNRAF,1.14
EVSM,50.21
WNFT,0.008
PAR,52.45
ECDA,1.275
MDDVF,0.3828
ZLNDY,13.18
SCHW/PD,25.2966
HLF,11.79
PPTA,6.75
CAPT,2.3903
BSMT,23.095
XFLS,1e-06
NBFC,50.738
RACE,422.13
CHSN,1.9
AEMD,0.4311
ESOCF,7.3675
EQWL,98.51
GBDC,15.575
SDXAY,17.35
CODI/PB,24.725
OCTD,24.165
OUSM,43.59
FTCI,0.40675
TOGA,25.76
IDKFF,0.2732
ZUSFF,46.8
EMX,1.9001
STKS,4.975
AZ,0.849
BLFBY,10.5
RRRUF,0.115
JOJO,14.32
TPRKY,11.81
IBOC,66.8
PSMO,26.63
RCON,1.4906
EWRC,0.0016
INKW,0.0017
BSJW,25.6861
EXPD,121.78
TLRY,1.9001
EFIR,1e-06
IPA,0.889899
SKBSY,19.838
BSCW,20.4003
FLIN,40.9215
FNLPF,7.92
PSA,314.36
HEGIY,15.59
NBND,0.27
PBAU,25.565
MUB,107.405
SLX,69.6127
MGAM,0.02135
FR,53.56
FDRR,50
NMR,6.24
NEAR,50.585
MACE,0.053
GNMSF,267.19
GMAB,27.25
QRMI,17.01
NEXA,7.63
SEPGF,0.05068
UMGNF,30.18
SHYG,42.565
TKECF,5.15
RYCEY,5.63
KTCC,4
SPXS,7.4701
ZTCOF,2.455
KVLE,25.29
SIXP,26.5108
BOF,0.8
HWCPZ,23.59
DTGHF,41.5
YBGJ,0.1919
PLAG,1.9
IBII,25.42
DARE,3.3
DYNDF,9.626
IBTP,25.57
MHN,10.7599
NIU,2.09
BIOE,0.715
SRHR,59.2332
ECRTF,1
IONS,47.29
SABK,13.99
DCLIF,0.097
GMVMF,0.077207
SDPI,1.23
MGUY,0.007
ISNPY,24.04
CNLMF,2.8355
VIASP,20.025
NGS,21.07
SOF,100.5
MDB,258.55
DYLG,28.25
FFXXF,2.69
VMNT,0.15
CRBJF,3.42
RIO,64.995
JPC,7.51
WST,328.585
IGLD,20.71
PAVE,39.07
CTEX,24.0494
HDGHF,0.005
CNTHP,52.5612
FRMO,7.5
DBA,23.94
GHAV,0.00125
GENE,0.928
SNSE,0.67
HSON,17.99
TDY,403.08
HEWJ,44.07
GNFT,4.5201
GTI,5.01
TNK,62.03
BHV,11.07
THNQ,44.92
BAC,43.7
BHIL,0.1904
ACAB,11.03
PLYA,8.665
CGHOF,0.895
ENDTF,10.376
USEP,33.91
GDEN,31.22
ISHWF,7.1275
SMSI,2.32
TKGSY,10.865
HAWEM,13.5
ALIM,5.57
GMINF,6.65
AKBA,1.37
SEED,3.644
SMSMY,7.02
ITVPY,11.01
WCBR,24.97
NSAV,0.0054
SBYSF,1.155
IMMB,0.0001
BW,1.735
TMXXF,29.98
SVVB,15
GBCS,2.1
AMBA,58.83
HENKY,20.425
IFN,18.39
SAND,5.76
EOI,19.12
FEERF,0.05115
PTIN,29.83
LOWV,67.99
GLTO,0.5573
LIFZF,22
CTABF,1e-06
ARBKF,0.1294
ASTI,0.0997
CSV,29.77
RNWF,1e-06
NSTB,0.0001
CVLT,120.52
SMHI,14.31
ORGO,2.975
CRLFF,5.1
FSMD,40.19
ONBPP,25.2
LJUL,23.895
ADAP,1.2
MOMO,6.685
FLAX,23.19
CCB,52.5
QARP,50.7
BCRX,7.075
DFJ,77.1799
HGTXU,0.506
EVGRF,0.057
ALLO,3.19
BKGI,29.71
CVALF,1.5085
KEWL,39
AROW,30.04
TWMIF,0.41
UAN,79.9999
VSAT,16.74
GGIFF,0.046
INDS,41.34
AMBZ,34.5
CTTH,0.0632
HUYA,4.22
NEWTG,25.3601
ARKF,28.775
HOMB,27.235
DSDVY,86.72
RLTR,0.012675
HMRZF,16.305
RLLMF,4.87
GWIN,0.1521
WYGPF,10.4299
FQAL,62.545
MG,9.04
HWKE,0.3732
PRSI,1.3
CMFO,0.0002
SHRY,39.4567
AITX,0.00465
NXTE,34.035
CCRRF,0.0256
VRSK,281.79
MDIV,16.43
SACC,24.86
BMBLF,9.732
IBIH,25.6277
KAYS,0.0351
UPRO,80.6
ENTI,1e-06
RITM/PD,23.33
AIR,73.89
MGOL,4.54
MAXQF,0.06054
NURO,3.6539
IYLD,20.1573
BRPHF,12.9
XCEM,32.55
SOMC,16.35
XISE,30.4401
RNAC,19.74
YSEP,22.28
VSBGF,0.056
RCM,12.905
SZK,12.7696
NAUFF,0.252
LGYRF,89.95
PSF,19.97
CETU,8.05
HMLPF,16.99
FMCC,1.334
STWC,1e-06
TFI,46.155
APO,121.4
KXI,62.56
TCBIO,20.7
PLD,124.765
SVNDF,11.88
FMCCH,7.5
YJUN,22.3143
TNGL,0.016
FCAL,49.81
LXRX,2.155
CXBMF,1.56
VGM,10.24
EAPR,26.19
ADWPF,3.06
SECCF,2.37
IDEXF,50.1975
INCY,66.15
ENMPY,0.47
JBGS,16.79
DAIO,2.76
TCOM,45.1
MDNDF,39.5
OEF,268.18
BSCU,16.54
IVCP,11
LEKOF,0.01
LVS,41.79
DERM,5.61
BVS,7.14
TYG,35.38
RTGC,0.596
NEO,15.25
JDSPY,1.515
TIKK,2.25
TIPZ,52.93
RDN,35.35
NNDNF,48
PTGIF,0.06
AKEMF,0.1095
CTBB,10.04
PSK,34.265
PLMJU,10.8
EXK,4.605
TNL,49.2135
MLAB,112.56
BMY,44.07
CHLLF,3.34
LBAS,0.00263
OAKV,11.5
DPUI,0.0012
ITA,135.8
CEFS,21.82
GSIG,46.88
QNICF,0.1261
VBK,261.03
USMF,47.22
FRCIL,0.0002
KHTRF,4.29
FAIL,16.36
UITB,46.645
FMCX,29.2383
FUSI,50.8001
PGXPF,0.0273
VNM,12.17
CPRJ,24.9429
WPNDF,0.248
RYCEF,5.7
JDWPF,9.67
MAGQ,20.51
EGIO,11.785
GENI,5.82
M,16.76
MOAEF,0.09625
THCPU,10.58
PMTU,25.599
BLD,459.005
CGBS,1.7997
YHGJ,1
DHR,252.49
RVT,15.71
EMKR,1.185
IXSRF,5.4931
ALKS,25.47
VIVHY,11.96
DRPRF,80.972
CEIEF,0.555
RLY,28.28
OPER,100.39
SAOGF,20.61
IMNN,1.4499
MCBS,28.93
PUCKU,10.61
PM,108.95
THNPF,24.42
IONQ,8.55
PQDI,18.78
DTZZF,0.0801
QURE,8.22
IZRL,20.855
AUMMF,0.035
MOHR,21.239
TNGRF,6.5
CIM/PB,24.86
NCBDY,10.3
PFUT,24.4
XRX,12.115
HLTT,0.0005
STHI,0.0191
RDEIY,8.855
CASH,64.785
CVPBF,1.51
EVER,24
TLCC,0.015
CKYS,1e-05
SGBLY,11.5399
CVHL,0.014265
NZAC,35.77
BAMO,29.5243
PVI,24.81
HPP/PC,12.7
KBDC,16.08
EFIV,54.54
CVOSF,4.85
SLVTF,0.1951
EWM,23.4
TBB,23.0839
FIFG,0.0006
EMTL,42.493
PLCE,8.02
ABM,53.98
IVSRF,5.975
WTBDY,9.69
FMCCL,7.095
POLCQ,0.0003
ZSL,10.5102
MUI,12.275
ATRO,22.07
IHS,2.88
EOLS,11.83
MEEEF,0.01315
TATYF,8
ISVTF,10
QAT,17.065
SGDJ,34.42
XLV,149.02
SCHI,44.765
CMSA,24.46
STK,33.44
BDDDY,22.15
VVX,52.045
MYPS,2.14
OPHLY,4.72
ARKC,39.3173
PIAGF,3.05
GAIA,4.76
FFOXF,0.033
AUSF,42
DFIHY,9.36
EPOL,24.65
TRLEF,0.1145
FNNNF,2.78
GCEH,0.9105
RBLX,39.98
RVNG,1e-06
SKHSY,24.72
WAVSU,11
JPSE,47.4845
FLUIF,21.01
CCWF,0.0016
CLRO,0.701
ITI,4.88
EMCR,30.462
DIVB,46.765
ALL/PI,21.035
TREX,84.6425
EROSF,0.025
IRTC,102.015
MLTUF,185
OBTC,20.15
RMBL,4.755
OCDGF,5.12
IRAA,11.61
ARM,153.19
CSD,73.48
TDVG,39.4203
HROWM,26.13
GLIN,52.523
MRRDF,0.343
NATKY,37.9692
BBAI,1.525
CI,344.01
FORH,23.3438
OCLG,0.0001
JXHGF,5.155
APLD,6.055
WTKWY,165.89
SJ,0.9
KBWD,16.3
COMB,20.05
LQDH,93.0551
EICB,24.75
IFV,20.366
TLYS,6.05
ESS,287.715
GDST,11.22
CPRT,52.545
ATEC,11.37
NPIFF,17.55
SSY,0.8657
SHVLF,0.1
ACPS,0.2
PBTHF,0.2875
BINC,52.6011
HLXW,1e-06
MUFG,11.425
GXYEF,4.45
KARS,20.39
ZNXT,1e-06
EGF,9.69
SHOC,48.41
GWLIF,30.26
TMTC,11.05
IDA,95.5622
GEF,65.1
RENO,1e-06
CYBHF,0.035
MMM,105.05
WTECQ,1e-06
KULR,0.316299
NOM,10.5
PTLC,50.715
NIO,4.5999
SWVL,7.095
FSHPU,10.08
RCC,24.0671
TRCNF,1e-06
MLPB,24.92
MEDS,23.25
PRED,0.0001
ALST,0.0006
CURI,1.13
GLMD,0.319
ENDMF,0.17305
VLMZF,0.0637
CTS,53.47
NGMDF,0.09
TMF,52.0921
SBNY,2.29
WBIL,33.6269
AVIV,54.4
WU,12.885
EM,0.8179
MU,114.835
DFGR,26.75
LVCA,0.0002
GSIB,30.93
CGGYY,0.5939
DMPZF,4.12
XPH,42.0261
HSBC,43.315
FRMEP,25.33
WOLF,23.45
EKTAY,6.28
ELCPF,3.9
VFC,16.655
SRSR,1e-06
DOMH,1.86
ET/PI,11.3426
SAPMY,0.44
SDHY,15.565
HELFY,1.63
EPFCF,0.2
BRSHF,0.001
ANET,331.595
AMUB,18.6082
GLCNF,5.808
TTC,100.49
IMRFF,0.192
FBEC,0.0004
QSG,1.74
RBCP,134.45
ECL,243.16
CBFV,23.05
AUSI,0.25
FIIG,20.8
CRIS,6.7005
CYMHF,0.1091
OASC,27.2699
APCX,1.0901
NYMTZ,19.25
SKPO,0.0039
JRI,12.54
CARY,20.7939
UCBI,29.91
DPG,10.37
LGVN,3.175
FMB,51.48
BEGI,0.00145
HSDT,0.86
ABOS,3.0702
CRMT,67.56
SAVNF,0.04896
LITE,56.205
ANGVF,0.41185
FCHS,0.0051
BOTY,0.0002
URTY,55.6437
DYCQ,10.19
AFAR,11.6022
SHC,13.48
CVV,4.15
OXLCL,23.58
CRED,21.8055
GLXZ,1.43
ITEQ,46.53
CPCPF,0.0407
IBDT,24.9811
HYFI,36.83
GTLL,0.0002
MBB,93.25
EXLA,0.0001
NOPMF,5.99
WBSR,0.081
ECSTF,41.85
CTPCY,4.57
IMSXF,10.2768
GHI,14.87
TGRW,36.8642
IQDG,37.97
GDEV,2.51
KPGHF,5.62
ELIQQ,0.0099
GMED,72.39
BDULF,0.7255
HCDPQ,0.07
HUMA,7.79
NHTC,7.01
VFEAF,61.845
SGML,12.405
ZEOX,2.25
TCRT,4.49
EBCRY,9.0256
GSEW,73.9631
ELMUY,23.54
REKR,1.925
CYAP,0.056
OOSP,10.13
MSFT,436.54
RSAU,0.5497
FBP,21.06
LFWD,3.92
OBND,25.96
HD,372.465
VRME,1.29
VHT,273.335
PJUL,39.3
CNND,191
BCSA,11.2007
POGHF,28.7
SUB,105.0501
BUFF,43.2
SYBE,0.055
CNTHN,40
BITS,74.76
ASHTF,69.99
DBEH,27.6601
PROC,2.5
SPEYD,0.0461
SANA,6.22
MGAWY,6.2675
LTPZ,55.52
VTXB,0.00035
XLSR,51.035
NCZ,2.9351
GOSY,1e-06
MSAI,1.61
DOCMF,0.9772
CTRI,20.96
HYLN,2.445
PAUG,36.7066
WLDBF,0.9242
GLNCY,11.61
WCEO,30.3362
ENMI,0.011
PSA/PM,18.5131
SENS,0.47
ETCK,0.0015
HNDI,0.0001
GECCZ,25.3625
DGTCF,0.6415
SNSNF,14.75
TRON,11.73
IBB,146.11
NANC,36.33
DOOO,70.94
CMT,17.69
SMIN,82.695
TRTX,9.455
BUFZ,23
SPRO,1.45
LATG,11.43
ATAZF,14.015
SPAZF,0.1325
INXDF,0.069
LGBS,1e-06
OPY,53.49
YETI,40.47
ANNX,5.695
SYNNF,0.36
EIX,76.325
MPLX,42.87
FONR,17.5201
EWD,41.1
ENBP,15.25
JXJT,1.26
MZDAY,4.6
JPMB,39.19
GTO,47.11
MYSZ,3.34
UTHY,44.77
FXP,30.4
IFABF,0.8088
ZTWO,50.205
MBUU,39.03
BBLNF,1e-06
MKAM,28.9339
ENVX,16.87
PLMIU,12.69
FLUX,4.14
SYZLF,7.52
FENY,25.965
TAFI,25.0653
ITDB,29.42
NHS,7.97
KNKT,1e-05
CEMB,44.7001
RANJF,48.8
TISCY,10.35
FLJH,32.4
ITBFF,128.175
PECO,35.34
UVIX,5.5732
GOVT,22.845
DXC,19.87
SLRN,6.795
FORD,4.49
TSDRF,0.112
GOLQ,0.15
SFST,35.7
FECOF,0.0029
EFA,80.43
NACB,181.75
MXCHF,1.39
MRIN,2.45
NTRSO,20.9344
EUO,30.745
CHTH,3.31
BBDO,2.12
AVGDF,0.01231
AADR,62.47
VRSN,180.51
VIK,35.305
